0@@babel-minify.js~131461-131463:7-3t
5645@@babel-minify.js~12363-12376:1-1isFunctionExpression
5053@@babel-minify.js~134113-134117:3-3clearValue
16468@@babel-minify.js~15258-15271:1-1isExpression
2130@@babel-minify.js~312575-312577:12-3_clone
4497@@<builtin>~1-1:1-1Set Iterator.prototype.next
4106@@babel-minify.js~333433-333437:7-7ReferencedIdentifier
4351@@babel-minify.js~330049-330051:3-3hasBindingOrReference
7326@@babel-minify.js~27602-27642:18-1evaluate
4290@@babel-minify.js~74341-74343:19-3expect
22122@@babel-minify.js~72879-73004:27-3processComment
6589@@babel-minify.js~310075-310088:1-1evaluate
2043@@babel-minify.js~308415-308417:7-3t
4456@@babel-minify.js~26024-26027:1-1isObject
11113@@babel-minify.js~74159-74198:22-3readWord1
3591@@<builtin>~1-1:1-1Set.prototype.values
4470@@babel-minify.js~40105-40110:1-1isPrototype
4427@@babel-minify.js~307671-307679:1-1find
4565@@babel-minify.js~74588-74590:39-3shouldAllowYieldIdentifier
6367@@<builtin>~1-1:1-1Array.prototype.slice
2329@@babel-minify.js~22504-22506:8-3get
8478@@babel-minify.js~72245-72262:28-1updateContext
8571@@babel-minify.js~76113-76134:32-3parseIdentifierName
2986@@babel-minify.js~329626-329628:7-7getNext
5149@@babel-minify.js~12948-12961:1-1isExportSpecifier
6759@@babel-minify.js~75028-75043:32-3parseExprSubscripts
7047@@babel-minify.js~312772-312775:1-1ensureCallbackArrays
4019@@/\r\n?|\n|\u2028|\u2029/~1-1:1-24regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/
12193@@babel-minify.js~40193-40245:1-1getBindingIdentifiers
4233@@babel-minify.js~27725-27731:1-1shouldDeoptBasedOnScope
2475@@babel-minify.js~75641-75643:27-3parseParenItem
4756@@babel-minify.js~13863-13876:1-1isTypeCastExpression
19251@@babel-minify.js~73560-73724:29-3getTokenFromCode
4085@@<builtin>~1-1:1-1Set
6582@@babel-minify.js~74914-74929:25-3parseExprOps
3349@@babel-minify.js~27594-27594:1-119_slicedToArray
3399@@babel-minify.js~27644-27653:1-1baseEvaluate
6655@@babel-minify.js~74886-74898:34-3parseMaybeConditional
3386@@babel-minify.js~27600-27600:1-69_arrayWithHoles
3047@@babel-minify.js~324454-324457:1-1isComputed
2489@@babel-minify.js~39954-39956:1-1clone
1735@@babel-minify.js~68632-68634:11-3_uniq
3483@@babel-minify.js~133383-133385:3-3traverse
3282@@babel-minify.js~132402-132404:5-5isIdentifierStartES6
6215@@babel-minify.js~132439-132447:1-1validate
3641@@babel-minify.js~72849-72851:22-3hasPlugin
4803@@babel-minify.js~329101-329106:7-7MemberExpression
8322@@babel-minify.js~139950-139982:5-5make
7074@@babel-minify.js~76136-76152:30-3checkReservedWord
2830@@babel-minify.js~133310-133312:3-3AssignmentExpression
2534@@babel-minify.js~294424-294426:1-1objectToString
1801@@babel-minify.js~74570-74572:29-3toReferencedList
5740@@babel-minify.js~15393-15406:1-1isLoop
4097@@babel-minify.js~139476-139482:5-5CallExpression
3767@@babel-minify.js~74329-74331:34-3hasPrecedingLineBreak
11298@@babel-minify.js~311345-311393:1-1_resolve
4645@@babel-minify.js~330245-330254:3-3delete
2289@@babel-minify.js~330844-330847:7-7CallExpression
3694@@babel-minify.js~139495-139497:1-1isMarked
6752@@babel-minify.js~74900-74912:29-3parseConditional
2549@@<builtin>~1-1:1-1Array.prototype.unshift
2631@@babel-minify.js~295218-295220:1-1copySymbols
1788@@babel-minify.js~329630-329632:7-7resetNext
3769@@babel-minify.js~139464-139486:1-1getEvalScopes
2658@@babel-minify.js~26068-26070:1-1keys
3769@@babel-minify.js~139499-139505:1-1hasEval
2720@@babel-minify.js~2286-2288:10-5get
6421@@babel-minify.js~134083-134144:1-1Binding
5630@@babel-minify.js~303607-303625:3-3_printNewline
2869@@babel-minify.js~324487-324491:1-1getFunctionParent
2686@@babel-minify.js~325368-325372:42-17:=>
4050@@babel-minify.js~68188-68198:1-1is
4474@@babel-minify.js~75443-75457:34-3parseMaybePrivateName
2737@@babel-minify.js~294852-294854:1-1baseAssign
7725@@babel-minify.js~303533-303558:3-3printJoin
2754@@babel-minify.js~67306-67309:1-1isLength
2713@@babel-minify.js~305513-305515:17-2:=>
3679@@babel-minify.js~295996-295998:5-5isReservedWordES6
1500@@babel-minify.js~311124-311126:7-3t
4174@@babel-minify.js~74325-74327:31-3canInsertSemicolon
2695@@<builtin>~1-1:1-1Map.prototype.keys
5614@@babel-minify.js~32016-32040:1-1copyObject
1909@@<builtin>~1-1:1-1RegExp.prototype.get global
2750@@babel-minify.js~324475-324475:1-119_slicedToArray
3467@@babel-minify.js~331359-331364:9-9exit
2158@@babel-minify.js~304647-304649:1-1ThisExpression
3640@@babel-minify.js~76244-76250:27-3parseStatement
4615@@babel-minify.js~329987-329999:3-3addReference
2582@@babel-minify.js~303680-303683:1-1commaSeparator
2801@@babel-minify.js~324481-324481:1-69_arrayWithHoles
4107@@babel-minify.js~139488-139493:1-1markEvalScopes
5564@@babel-minify.js~330440-330460:9-9exit
14157@@babel-minify.js~75058-75173:27-3parseSubscript
2185@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex DFA traceFinder: /\r\n?|\n|\u2028|\u2029/g
1432@@babel-minify.js~69011-69013:12-3_jsesc
4174@@babel-minify.js~324147-324156:9-9MemberExpression
3768@@babel-minify.js~303599-303605:3-3printList
2948@@babel-minify.js~26107-26109:1-1isArrayLike
3427@@<builtin>~1-1:1-1Array.prototype.filter
2256@@babel-minify.js~324693-324693:29-89:=>
3948@@babel-minify.js~32089-32097:1-1isValidIdentifier
3905@@babel-minify.js~329459-329465:47-11:=>
4896@@babel-minify.js~329498-329521:9-9ReferencedIdentifier
1650@@babel-minify.js~22510-22512:8-3get
4608@@babel-minify.js~133337-133345:3-3Block
4768@@babel-minify.js~25796-25808:1-1traverse
3027@@babel-minify.js~295561-295565:1-1initCloneObject
1730@@<builtin>~1-1:1-1RegExp.prototype.get unicode
18183@@babel-minify.js~309732-310057:1-1_evaluate
2651@@babel-minify.js~329681-329683:9-9Scopable
2074@@babel-minify.js~329758-329758:61-104:=>
8981@@babel-minify.js~74931-74971:24-3parseExprOp
1512@@<builtin>~1-1:1-1String.prototype.repeat
2551@@babel-minify.js~74337-74339:22-3semicolon
2189@@babel-minify.js~298979-298981:35-3:=>
5424@@babel-minify.js~72227-72243:59-1updateContext
5048@@babel-minify.js~312759-312770:1-1ensureEntranceObjects
3171@@babel-minify.js~133913-133923:3-3getBlockParent
3133@@babel-minify.js~67375-67383:50-1getSymbols
2221@@babel-minify.js~132640-132642:1-1uniq
3150@@babel-minify.js~295589-295600:10-3:anonymous
5399@@babel-minify.js~304789-304810:1-1MemberExpression
6254@@babel-minify.js~27658-27719:1-1evaluateIdentifier
3133@@babel-minify.js~304168-304168:30-142isClassExtendsClause
4228@@babel-minify.js~295937-295951:5-5isStrictModeReservedWordES6
3243@@babel-minify.js~133324-133328:3-3BlockScoped
8867@@babel-minify.js~133622-133661:3-3registerBinding
1514@@babel-minify.js~2212-2214:8-3get
3221@@babel-minify.js~25983-25990:1-1baseGetTag
3230@@babel-minify.js~295238-295251:1-1arrayFilter
6349@@babel-minify.js~68214-68228:1-1isType
1267@@babel-minify.js~307840-307842:7-3t
2898@@babel-minify.js~74333-74335:29-3isLineTerminator
9683@@babel-minify.js~74973-75026:28-3parseMaybeUnary
3244@@babel-minify.js~133677-133685:3-3hasGlobal
3979@@babel-minify.js~74276-74280:21-3addExtra
1808@@<builtin>~1-1:1-1Function.prototype.[Symbol.hasInstance]
1258@@babel-minify.js~304851-304853:7-3t
4301@@babel-minify.js~329921-329936:3-3getIdentifier
3368@@babel-minify.js~133255-133264:3-3Declaration
4445@@babel-minify.js~330025-330040:3-3updateReference
3767@@<builtin>~1-1:1-1Object.prototype.toString
4438@@babel-minify.js~296027-296050:5-5isIdentifierNameES6
4389@@babel-minify.js~330153-330166:3-3addBinding
1205@@babel-minify.js~69001-69003:7-3t
3830@@babel-minify.js~72274-72278:30-1updateContext
3453@@babel-minify.js~132009-132020:1-1baseAssignValue
4212@@babel-minify.js~294018-294025:16-3:=>
2308@@<builtin>~1-1:1-1String.prototype.replace
9365@@babel-minify.js~74808-74884:29-3parseMaybeAssign
3983@@babel-minify.js~324316-324326:3-3isBuiltin
5098@@babel-minify.js~26235-26248:3-3validate
1862@@babel-minify.js~193648-193650:5-5isObjectLike
2330@@babel-minify.js~329388-329390:5-5isExcluded
4346@@babel-minify.js~131517-131535:3-3checkPath
4237@@babel-minify.js~133613-133620:3-3registerConstantViolation
2600@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/g
1880@@babel-minify.js~27911-27916:1-1deopt
2946@@babel-minify.js~14223-14236:1-1isAwaitExpression
1382@@babel-minify.js~68937-68937:63-83:=>
4590@@babel-minify.js~73360-73377:26-3readToken_dot
3240@@babel-minify.js~330820-330832:1-1maybeReplaceWithRegExpLiteral
3056@@babel-minify.js~329454-329466:9-9Scopable
3606@@babel-minify.js~67144-67150:1-1assignValue
1737@@babel-minify.js~305534-305537:18-1isString
2644@@babel-minify.js~303594-303597:3-3printSequence
3555@@babel-minify.js~295019-295030:1-1baseKeys
3197@@babel-minify.js~184362-184368:5-5assignValue
3110@@babel-minify.js~312325-312333:1-1getSibling
2637@@babel-minify.js~13173-13186:1-1isAnyTypeAnnotation
2326@@babel-minify.js~312738-312752:19-5fns
2958@@babel-minify.js~184441-184452:5-5baseAssignValue
3329@@babel-minify.js~329477-329487:9-9BindingIdentifier
1381@@babel-minify.js~311565-311567:1-1skip
3115@@babel-minify.js~15663-15676:1-1isUnaryLike
2015@@babel-minify.js~330223-330256:18-1CountedSet
3243@@babel-minify.js~73100-73108:31-5:anonymous
1228@@babel-minify.js~1954-1956:8-3get
3378@@babel-minify.js~333342-333356:1-1defaults
3203@@babel-minify.js~329969-329977:3-3addScope
947@@<builtin>~1-1:1-1Symbol
4894@@babel-minify.js~295961-295990:5-5isKeywordES6
1876@@babel-minify.js~74592-74594:35-3parseBindingIdentifier
2509@@babel-minify.js~330199-330203:3-3renameBinding
4611@@babel-minify.js~15303-15316:1-1isBlockParent
1997@@babel-minify.js~303275-303279:3-3semicolon
3604@@babel-minify.js~74787-74806:28-3parseExpression
3811@@babel-minify.js~76085-76103:30-3parseExprListItem
3306@@babel-minify.js~303775-303790:3-3queue
1560@@babel-minify.js~2334-2336:10-5get
2072@@babel-minify.js~325179-325184:7-7exit
3020@@babel-minify.js~304705-304712:1-1CallExpression
1858@@babel-minify.js~305509-305517:16-1extend
11278@@babel-minify.js~75261-75434:26-3parseExprAtom
1699@@<builtin>~1-1:1-1Array.prototype.entries
6175@@babel-minify.js~312665-312697:1-1verify
1013@@babel-minify.js~74667-74669:41-3parseAssignableListItemTypes
1102@@babel-minify.js~2230-2232:8-3get
1808@@babel-minify.js~311164-311166:1-1isNodeType
953@@<builtin>~1-1:1-1Math.max
2278@@babel-minify.js~12618-12631:1-1isReturnStatement
1335@@babel-minify.js~303363-303365:3-3_space
3227@@babel-minify.js~319844-319865:7-7exit
1811@@babel-minify.js~133663-133665:3-3addGlobal
1379@@babel-minify.js~303347-303349:3-3removeTrailingNewline
3219@@babel-minify.js~80310-80329:35-1_isPatternMatchesPath
1954@@babel-minify.js~303265-303268:3-3indent
1958@@babel-minify.js~303270-303273:3-3dedent
3461@@babel-minify.js~329085-329099:7-7CallExpression
2503@@babel-minify.js~303525-303531:3-3getPossibleRaw
2658@@babel-minify.js~73726-73730:21-3finishOp
2245@@babel-minify.js~15033-15046:1-1isTSAsExpression
2250@@babel-minify.js~15048-15061:1-1isTSTypeAssertion
3265@@babel-minify.js~303324-303341:3-3newline
2365@@babel-minify.js~76763-76767:37-3parseExpressionStatement
1800@@babel-minify.js~325894-325904:9-9exit
2715@@babel-minify.js~332267-332269:3-3needsBlock
2830@@babel-minify.js~68641-68645:1-1inherit
2675@@babel-minify.js~75175-75177:28-3atPossibleAsync
938@@<builtin>~1-1:1-1RegExp.prototype.get source
2351@@babel-minify.js~72264-72267:30-1updateContext
2717@@babel-minify.js~15438-15451:1-1isFor
1653@@babel-minify.js~324521-324525:52-3:=>
2170@@babel-minify.js~12843-12856:1-1isArrowFunctionExpression
739@@<builtin>~1-1:1-1Symbol.keyFor
3185@@babel-minify.js~330969-330994:1-1isPureAndUndefined
4188@@babel-minify.js~294006-294032:1-1builder
2728@@babel-minify.js~75179-75193:33-3finishCallExpression
6549@@babel-minify.js~27733-27835:1-1evaluateBasedOnControlFlow
2220@@babel-minify.js~12333-12346:1-1isForStatement
970@@babel-minify.js~2008-2010:8-3get
972@@babel-minify.js~2020-2022:8-3get
974@@babel-minify.js~2242-2244:8-3get
2757@@babel-minify.js~333116-333135:1-1getName
960@@babel-minify.js~80310-80329:30-1isPatternMatchesPath
1476@@babel-minify.js~325051-325055:5-5ExpressionStatement
2275@@babel-minify.js~80308-80308:22-128isNodeOfType
2337@@babel-minify.js~332541-332555:22-9bail
873@@babel-minify.js~197356-197358:5-5identity
2843@@babel-minify.js~329562-329598:5-5isExportedWithName
3881@@babel-minify.js~333313-333340:1-1replaceObject
2203@@babel-minify.js~303585-303592:3-3printInnerComments
1667@@babel-minify.js~193619-193622:5-5isObject
1055@@/\#/g~1-1:1-5regex literal:indexOfString(#): /\#/g
2828@@babel-minify.js~324159-324182:11-11exit
1372@@babel-minify.js~327593-327596:24-3:anonymous
5656@@babel-minify.js~15333-15346:1-1isStatement
1077@@<builtin>~1-1:1-1String.prototype.indexOf
1931@@babel-minify.js~331621-331630:9-9exit
4351@@babel-minify.js~133575-133603:3-3registerDeclaration
1640@@babel-minify.js~303281-303287:3-3rightBrace
1923@@babel-minify.js~12648-12661:1-1isSwitchCase
5106@@babel-minify.js~332537-332626:5-5convert
3987@@babel-minify.js~333259-333311:1-1replaceArray
1368@@babel-minify.js~193589-193592:5-5isLength
1854@@babel-minify.js~303499-303510:3-3_printAuxBeforeComment
1917@@babel-minify.js~12783-12796:1-1isWhileStatement
7653@@babel-minify.js~133777-133853:3-3crawl
3224@@babel-minify.js~73524-73539:30-3readToken_eq_excl
1551@@babel-minify.js~303351-303355:3-3source
2789@@babel-minify.js~304257-304268:1-1UnaryLike
1457@@babel-minify.js~304744-304747:1-1ExpressionStatement
1967@@babel-minify.js~74308-74310:25-3isContextual
1393@@babel-minify.js~193208-193210:5-5isArrayLike
7717@@babel-minify.js~312586-312663:1-1explode
3367@@babel-minify.js~324623-324667:1-1tryUseCollapser
1811@@babel-minify.js~187452-187458:5-5customDefaultsAssignIn
2404@@babel-minify.js~15363-15376:1-1isCompletionStatement
847@@babel-minify.js~324618-324621:1-1getReferenceChecker
1284@@babel-minify.js~131578-131580:3-3checkPath
1514@@babel-minify.js~188275-188280:5-5isPrototype
3577@@babel-minify.js~312800-312804:1-1mergePair
1683@@babel-minify.js~20820-20822:1-1ExpressionStatement
4105@@babel-minify.js~74682-74737:22-3checkLVal
905@@babel-minify.js~79846-79848:3-3configured
4593@@babel-minify.js~131823-131903:1-1baseClone
