0@@babel-minify.js~131461-131463:7-3t
14087@@<builtin>~1-1:1-1Array.prototype.shift
20158@@babel-minify.js~131569-131571:3-3checkPath
40016@@babel-minify.js~312778-312782:17-3newFn
16328@@babel-minify.js~72860-72862:1-1last
75098@@babel-minify.js~293836-293845:3-3visit
72923@@babel-minify.js~311683-311687:1-1setKey
43708@@babel-minify.js~311659-311667:1-1popContext
6437@@babel-minify.js~304132-304134:7-3t
77051@@babel-minify.js~133102-133128:17-1invariant
5834@@babel-minify.js~134991-134993:7-3t
46839@@babel-minify.js~293746-293754:3-3create
150132@@babel-minify.js~15288-15301:1-1isScopable
19219@@babel-minify.js~312742-312744:17-9newFn
49166@@babel-minify.js~293723-293847:1-1TraversalContext
8673@@babel-minify.js~307801-307801:28-61:=>
25231@@<builtin>~1-1:1-1%ForInIteratorPrototype%.next
26112@@babel-minify.js~133073-133075:1-1isLet
49689@@babel-minify.js~293785-293791:3-3visitSingle
27151@@babel-minify.js~299743-299745:1-1isBlockScoped
33860@@babel-minify.js~312369-312378:1-1get
55235@@babel-minify.js~311646-311651:1-1_resyncList
12150@@babel-minify.js~311362-311362:21-54:=>
32151@@babel-minify.js~12348-12361:1-1isFunctionDeclaration
33416@@babel-minify.js~12753-12766:1-1isVariableDeclaration
14120@@<builtin>~1-1:1-1Function.prototype.apply
31058@@babel-minify.js~12873-12886:1-1isClassDeclaration
19838@@babel-minify.js~133969-133971:3-3getOwnBinding
17647@@babel-minify.js~133370-133373:3-3get parent
32275@@babel-minify.js~73247-73252:30-3fullCharCodeAtPos
17895@@babel-minify.js~303494-303497:3-3_maybeAddAuxComment
18483@@babel-minify.js~73092-73094:24-3curPosition
4313@@babel-minify.js~312276-312278:7-3t
21486@@babel-minify.js~307661-307669:1-1findParent
130681@@babel-minify.js~311495-311508:1-1call
19431@@babel-minify.js~72810-72813:16-1Position
16826@@babel-minify.js~330269-330271:3-3getFields
17035@@babel-minify.js~303627-303629:3-3_getComments
6701@@<builtin>~1-1:1-1String.prototype.slice
20726@@babel-minify.js~73174-73181:16-3eat
70400@@babel-minify.js~311539-311563:1-1visit
121080@@babel-minify.js~29876-29914:10-3get
5812@@<builtin>~1-1:1-1Object.prototype.hasOwnProperty
9066@@babel-minify.js~69803-69805:10-3:anonymous
24490@@babel-minify.js~12543-12556:1-1isProgram
19824@@babel-minify.js~303512-303523:3-3_printAuxAfterComment
3710@@<builtin>~1-1:1-1Object
5132@@babel-minify.js~2122-2124:8-3get
105258@@babel-minify.js~293732-293744:3-3shouldVisit
77978@@babel-minify.js~311625-311644:1-1_resyncKey
79391@@babel-minify.js~25818-25827:17-1traverse.node
42088@@babel-minify.js~131473-131486:3-3checkPath
2878@@babel-minify.js~304562-304564:7-3t
30850@@babel-minify.js~69850-69863:1-1isIdentifierChar
2773@@<builtin>~1-1:1-1Set.prototype.add
13668@@babel-minify.js~303381-303385:3-3_maybeIndent
8145@@babel-minify.js~330233-330235:3-3has
4085@@babel-minify.js~2158-2160:8-3get
10647@@babel-minify.js~303577-303579:3-3_printTrailingComments
10748@@babel-minify.js~303581-303583:3-3_printLeadingComments
12915@@babel-minify.js~73215-73217:23-3curContext
54581@@babel-minify.js~312380-312402:1-1_getKey
4858@@babel-minify.js~73187-73189:22-3isKeyword$$1
11642@@babel-minify.js~72814-72817:22-1SourceLocation
3776@@babel-minify.js~22498-22500:8-3get
2616@@babel-minify.js~32080-32082:14-3_esutils
17827@@babel-minify.js~133960-133967:3-3getBinding
17773@@babel-minify.js~12723-12736:1-1isUnaryExpression
6054@@<builtin>~1-1:1-1RegExp.prototype.test
4959@@babel-minify.js~324488-324488:34-52:=>
8589@@babel-minify.js~131599-131601:3-3checkPath
11965@@babel-minify.js~303357-303361:3-3withSource
24133@@babel-minify.js~303667-303673:3-3_printComments
19773@@babel-minify.js~312385-312393:26-5:=>
31593@@babel-minify.js~15468-15481:1-1isFunction
6960@@babel-minify.js~133266-133268:3-3ReferencedIdentifier
15532@@babel-minify.js~303792-303796:3-3_flush
12569@@babel-minify.js~135030-135033:1-1find
9454@@babel-minify.js~74420-74422:23-3startNode
18000@@<builtin>~1-1:1-1Object.create
91807@@babel-minify.js~293793-293834:3-3visitQueue
12979@@babel-minify.js~303480-303482:35-5:=>
14887@@babel-minify.js~73239-73245:22-3readToken
32378@@babel-minify.js~293770-293783:3-3visitMultiple
6891@@babel-minify.js~303343-303345:3-3endsWith
12624@@babel-minify.js~131542-131548:3-3checkPath
15322@@<builtin>~1-1:1-1Array.prototype.map
13582@@babel-minify.js~12303-12316:1-1isFile
15098@@babel-minify.js~13113-13126:1-1isTaggedTemplateExpression
15144@@babel-minify.js~12528-12541:1-1isNewExpression
12211@@babel-minify.js~74432-74434:24-3finishNode
17421@@babel-minify.js~303762-303773:3-3append
14666@@babel-minify.js~13143-13156:1-1isTemplateLiteral
4491@@/[ !#-&\(-\[\]-~]/~1-1:1-18regex TRegex fwd: /[ !#-&\(-\[\]-~]/
14297@@babel-minify.js~135082-135090:1-1needsParens
5978@@babel-minify.js~72204-72206:1-1isNewLine
14658@@babel-minify.js~12513-12526:1-1isMemberExpression
15696@@<builtin>~1-1:1-1Array.prototype.concat
14544@@babel-minify.js~12063-12076:1-1isArrayExpression
19564@@babel-minify.js~303371-303379:3-3_append
3179@@babel-minify.js~22492-22494:8-3get
14467@@babel-minify.js~12558-12571:1-1isObjectExpression
1705@@<builtin>~1-1:1-1Math.floor
26601@@babel-minify.js~312789-312798:1-1shouldIgnoreKey
2150@@<builtin>~1-1:1-1Map.prototype.delete
2135@@babel-minify.js~312565-312567:7-3t
7313@@<builtin>~1-1:1-1Array.prototype.forEach
6049@@babel-minify.js~69022-69024:1-1Identifier
18001@@babel-minify.js~69835-69846:1-1isIdentifierStart
11937@@<builtin>~1-1:1-1Map
1809@@<builtin>~1-1:1-1Boolean
6092@@babel-minify.js~311341-311343:1-1resolve
58526@@babel-minify.js~29851-29965:1-1NodePath
7334@@babel-minify.js~312422-312424:1-1getBindingIdentifiers
2638@@babel-minify.js~22486-22488:8-3get
16932@@babel-minify.js~303410-303421:3-3_catchUp
11307@@babel-minify.js~12858-12871:1-1isClassBody
19090@@babel-minify.js~74251-74262:26-3updateContext
19206@@babel-minify.js~73351-73358:24-3finishToken
1496@@<builtin>~1-1:1-1Object.getOwnPropertySymbols
14896@@babel-minify.js~74436-74443:26-3finishNodeAt
17035@@babel-minify.js~303865-303877:3-3withSource
4676@@babel-minify.js~74424-74426:25-3startNodeAt
1496@@babel-minify.js~294926-294928:1-1stubFalse
4045@@babel-minify.js~307796-307798:1-1isAncestor
23048@@babel-minify.js~303387-303408:3-3_maybeAddParen
1644@@<builtin>~1-1:1-1Set.prototype.has
10833@@babel-minify.js~13053-13066:1-1isClassMethod
10842@@babel-minify.js~12633-12646:1-1isSequenceExpression
1630@@<builtin>~1-1:1-1Object.getPrototypeOf
30540@@babel-minify.js~67025-67035:1-1shallowEqual
24339@@babel-minify.js~133350-134031:1-1Scope
14220@@babel-minify.js~15273-15286:1-1isBinary
1584@@babel-minify.js~312575-312577:12-3_clone
10399@@babel-minify.js~12213-12226:1-1isConditionalExpression
10262@@babel-minify.js~12423-12436:1-1isStringLiteral
1496@@babel-minify.js~308415-308417:7-3t
21411@@babel-minify.js~73162-73172:17-3next
73137@@babel-minify.js~299847-299926:1-1isReferenced
9719@@babel-minify.js~12408-12421:1-1isLabeledStatement
2139@@babel-minify.js~2224-2226:8-3get
13251@@babel-minify.js~15693-15706:1-1isClass
10077@@babel-minify.js~12438-12451:1-1isNumericLiteral
4494@@babel-minify.js~307800-307802:1-1isDescendant
5577@@babel-minify.js~330188-330190:3-3hasBinding
19923@@babel-minify.js~74385-74392:3-3Node
9057@@babel-minify.js~12198-12211:1-1isCatchClause
9211@@babel-minify.js~12183-12196:1-1isCallExpression
10323@@babel-minify.js~134129-134137:3-3reference
3450@@babel-minify.js~132143-132145:10-3:anonymous
9101@@babel-minify.js~12768-12781:1-1isVariableDeclarator
9720@@babel-minify.js~12468-12481:1-1isBooleanLiteral
9730@@babel-minify.js~12453-12466:1-1isNullLiteral
26208@@babel-minify.js~303798-303815:3-3_append
10323@@babel-minify.js~303297-303307:3-3word
3932@@babel-minify.js~139832-139832:1-102_toArray
14062@@<builtin>~1-1:1-1RegExp.prototype.exec
5190@@babel-minify.js~330011-330013:3-3hasReference
8842@@babel-minify.js~133889-133899:3-3getProgramParent
1859@@babel-minify.js~22504-22506:8-3get
1288@@babel-minify.js~68632-68634:11-3_uniq
18691@@babel-minify.js~15573-15586:1-1isLiteral
12661@@babel-minify.js~15648-15661:1-1isProperty
5054@@babel-minify.js~309692-309696:1-1deopt
7799@@babel-minify.js~12168-12181:1-1isBreakStatement
7836@@babel-minify.js~12228-12241:1-1isContinueStatement
8767@@babel-minify.js~303289-303295:3-3space
8406@@babel-minify.js~131505-131510:3-3checkPath
5318@@babel-minify.js~72841-72847:27-3isReservedWord
8266@@babel-minify.js~12093-12106:1-1isBinaryExpression
4224@@babel-minify.js~139838-139838:1-69_arrayWithHoles
11826@@babel-minify.js~15723-15736:1-1isExportDeclaration
2022@@babel-minify.js~75641-75643:27-3parseParenItem
7713@@babel-minify.js~14073-14086:1-1isJSXMemberExpression
8363@@babel-minify.js~330237-330243:3-3add
1384@@babel-minify.js~74570-74572:29-3toReferencedList
7818@@babel-minify.js~14058-14071:1-1isJSXIdentifier
26074@@babel-minify.js~73219-73237:22-3nextToken
7267@@babel-minify.js~12888-12901:1-1isClassExpression
16923@@babel-minify.js~303314-303322:3-3token
1077@@babel-minify.js~311124-311126:7-3t
2608@@babel-minify.js~329626-329628:7-7getNext
7313@@babel-minify.js~12498-12511:1-1isLogicalExpression
4631@@<builtin>~1-1:1-1Map Iterator.prototype.next
2068@@babel-minify.js~39954-39956:1-1clone
1383@@babel-minify.js~329630-329632:7-7resetNext
3921@@babel-minify.js~333433-333437:7-7ReferencedIdentifier
11273@@babel-minify.js~15423-15436:1-1isExpressionWrapper
3335@@<builtin>~1-1:1-1Set.prototype.values
1018@@babel-minify.js~69011-69013:12-3_jsesc
4386@@<builtin>~1-1:1-1Set Iterator.prototype.next
6420@@babel-minify.js~12393-12406:1-1isIfStatement
4245@@babel-minify.js~330049-330051:3-3hasBindingOrReference
5053@@babel-minify.js~134113-134117:3-3clearValue
4185@@babel-minify.js~74341-74343:19-3expect
8906@@babel-minify.js~139814-139823:1-1isLabelIdentifier
1886@@babel-minify.js~330844-330847:7-7CallExpression
2147@@babel-minify.js~294424-294426:1-1objectToString
4350@@babel-minify.js~26024-26027:1-1isObject
10804@@babel-minify.js~329284-329313:7-7Identifier
2717@@babel-minify.js~324454-324457:1-1isComputed
5876@@babel-minify.js~12288-12301:1-1isExpressionStatement
5881@@babel-minify.js~12363-12376:1-1isFunctionExpression
1492@@<builtin>~1-1:1-1RegExp.prototype.get global
3079@@babel-minify.js~27594-27594:1-119_slicedToArray
4375@@babel-minify.js~307671-307679:1-1find
4453@@babel-minify.js~40105-40110:1-1isPrototype
6223@@babel-minify.js~75045-75056:28-3parseSubscripts
3164@@babel-minify.js~27644-27653:1-1baseEvaluate
29559@@babel-minify.js~73301-73349:22-3skipSpace
13568@@babel-minify.js~309698-309730:1-1evaluateCached
13571@@babel-minify.js~303829-303850:3-3endsWith
889@@babel-minify.js~307840-307842:7-3t
4637@@babel-minify.js~74588-74590:39-3shouldAllowYieldIdentifier
2573@@babel-minify.js~133310-133312:3-3AssignmentExpression
879@@babel-minify.js~304851-304853:7-3t
1273@@babel-minify.js~22510-22512:8-3get
2258@@<builtin>~1-1:1-1Array.prototype.unshift
3251@@babel-minify.js~27600-27600:1-69_arrayWithHoles
4034@@/\r\n?|\n|\u2028|\u2029/~1-1:1-24regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/
1153@@<builtin>~1-1:1-1String.prototype.repeat
3130@@babel-minify.js~132402-132404:5-5isIdentifierStartES6
1797@@babel-minify.js~304647-304649:1-1ThisExpression
851@@babel-minify.js~69001-69003:7-3t
2385@@babel-minify.js~295218-295220:1-1copySymbols
4312@@babel-minify.js~27725-27731:1-1shouldDeoptBasedOnScope
3396@@babel-minify.js~133383-133385:3-3traverse
4130@@<builtin>~1-1:1-1Set
15559@@babel-minify.js~15498-15511:1-1isPureish
1384@@<builtin>~1-1:1-1RegExp.prototype.get unicode
2438@@babel-minify.js~26068-26070:1-1keys
9165@@babel-minify.js~76105-76111:28-3parseIdentifier
1157@@babel-minify.js~2212-2214:8-3get
35448@@babel-minify.js~303448-303492:3-3print
1855@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex DFA traceFinder: /\r\n?|\n|\u2028|\u2029/g
2523@@babel-minify.js~2286-2288:10-5get
2468@@babel-minify.js~325368-325372:42-17:=>
3654@@babel-minify.js~72849-72851:22-3hasPlugin
2508@@babel-minify.js~294852-294854:1-1baseAssign
5621@@babel-minify.js~12948-12961:1-1isExportSpecifier
5074@@babel-minify.js~13863-13876:1-1isTypeCastExpression
2488@@babel-minify.js~305513-305515:17-2:=>
2543@@babel-minify.js~67306-67309:1-1isLength
2457@@<builtin>~1-1:1-1Map.prototype.keys
2720@@babel-minify.js~324487-324491:1-1getFunctionParent
11470@@babel-minify.js~299706-299723:1-1isBinding
664@@<builtin>~1-1:1-1Symbol
2328@@babel-minify.js~303680-303683:1-1commaSeparator
7806@@babel-minify.js~310075-310088:1-1evaluate
1981@@babel-minify.js~324693-324693:29-89:=>
2544@@babel-minify.js~324475-324475:1-119_slicedToArray
1776@@babel-minify.js~329758-329758:61-104:=>
1445@@<builtin>~1-1:1-1Function.prototype.[Symbol.hasInstance]
1044@@babel-minify.js~68937-68937:63-83:=>
13274@@babel-minify.js~74204-74221:21-3readWord
8994@@babel-minify.js~27602-27642:18-1evaluate
3781@@babel-minify.js~139495-139497:1-1isMarked
7531@@<builtin>~1-1:1-1Array.prototype.slice
3934@@babel-minify.js~74329-74331:34-3hasPrecedingLineBreak
2621@@babel-minify.js~324481-324481:1-69_arrayWithHoles
1910@@babel-minify.js~298979-298981:35-3:=>
4337@@babel-minify.js~139476-139482:5-5CallExpression
1922@@babel-minify.js~132640-132642:1-1uniq
3881@@babel-minify.js~139464-139486:1-1getEvalScopes
5260@@babel-minify.js~329101-329106:7-7MemberExpression
3881@@babel-minify.js~139499-139505:1-1hasEval
501@@<builtin>~1-1:1-1Symbol.keyFor
929@@babel-minify.js~1954-1956:8-3get
2772@@babel-minify.js~26107-26109:1-1isArrayLike
8121@@babel-minify.js~75028-75043:32-3parseExprSubscripts
3703@@babel-minify.js~295996-295998:5-5isReservedWordES6
3424@@babel-minify.js~331359-331364:9-9exit
695@@<builtin>~1-1:1-1Math.max
2325@@babel-minify.js~74337-74339:22-3semicolon
8569@@babel-minify.js~312772-312775:1-1ensureCallbackArrays
5088@@babel-minify.js~330245-330254:3-3delete
2468@@babel-minify.js~329681-329683:9-9Scopable
756@@babel-minify.js~74667-74669:41-3parseAssignableListItemTypes
1092@@babel-minify.js~311565-311567:1-1skip
1556@@babel-minify.js~193648-193650:5-5isObjectLike
4286@@babel-minify.js~68188-68198:1-1is
7938@@babel-minify.js~74914-74929:25-3parseExprOps
3696@@babel-minify.js~76244-76250:27-3parseStatement
7986@@babel-minify.js~74886-74898:34-3parseMaybeConditional
1576@@babel-minify.js~27911-27916:1-1deopt
1434@@babel-minify.js~305534-305537:18-1isString
844@@babel-minify.js~2230-2232:8-3get
2939@@babel-minify.js~295561-295565:1-1initCloneObject
4411@@babel-minify.js~74325-74327:31-3canInsertSemicolon
10998@@babel-minify.js~72245-72262:28-1updateContext
692@@<builtin>~1-1:1-1RegExp.prototype.get source
3448@@<builtin>~1-1:1-1Array.prototype.filter
4893@@babel-minify.js~75443-75457:34-3parseMaybePrivateName
7494@@babel-minify.js~132439-132447:1-1validate
11242@@babel-minify.js~76113-76134:32-3parseIdentifierName
23441@@babel-minify.js~328998-329083:7-7Expression
3869@@babel-minify.js~303599-303605:3-3printList
4307@@babel-minify.js~139488-139493:1-1markEvalScopes
2063@@<builtin>~1-1:1-1String.prototype.replace
6848@@babel-minify.js~15393-15406:1-1isLoop
3054@@babel-minify.js~67375-67383:50-1getSymbols
3109@@babel-minify.js~133913-133923:3-3getBlockParent
640@@babel-minify.js~197356-197358:5-5identity
2742@@babel-minify.js~74333-74335:29-3isLineTerminator
3089@@babel-minify.js~295589-295600:10-3:anonymous
2098@@babel-minify.js~329388-329390:5-5isExcluded
4424@@babel-minify.js~324147-324156:9-9MemberExpression
15611@@babel-minify.js~74159-74198:22-3readWord1
3081@@babel-minify.js~304168-304168:30-142isClassExtendsClause
4101@@babel-minify.js~329459-329465:47-11:=>
740@@babel-minify.js~2008-2010:8-3get
742@@babel-minify.js~2020-2022:8-3get
744@@babel-minify.js~2242-2244:8-3get
4205@@babel-minify.js~32089-32097:1-1isValidIdentifier
5126@@babel-minify.js~329987-329999:3-3addReference
8953@@babel-minify.js~76136-76152:30-3checkReservedWord
738@@babel-minify.js~80310-80329:30-1isPatternMatchesPath
3252@@babel-minify.js~133324-133328:3-3BlockScoped
1110@@babel-minify.js~303363-303365:3-3_space
6734@@babel-minify.js~303607-303625:3-3_printNewline
1341@@babel-minify.js~2334-2336:10-5get
3238@@babel-minify.js~295238-295251:1-1arrayFilter
3247@@babel-minify.js~25983-25990:1-1baseGetTag
3226@@babel-minify.js~133677-133685:3-3hasGlobal
487@@babel-minify.js~305357-305359:7-3t
2455@@/\r\n?|\n|\u2028|\u2029/g~1-1:1-25regex TRegex fwd: /\r\n?|\n|\u2028|\u2029/g
8480@@babel-minify.js~74900-74912:29-3parseConditional
1167@@babel-minify.js~303347-303349:3-3removeTrailingNewline
478@@babel-minify.js~303199-303201:16-3_isInteger
526@@babel-minify.js~77184-77184:41-94parsePostMemberNameModifiers
1840@@babel-minify.js~330223-330256:18-1CountedSet
6653@@babel-minify.js~32016-32040:1-1copyObject
3386@@babel-minify.js~133255-133264:3-3Declaration
1697@@babel-minify.js~74592-74594:35-3parseBindingIdentifier
26035@@babel-minify.js~15258-15271:1-1isExpression
11154@@babel-minify.js~139950-139982:5-5make
8063@@babel-minify.js~134083-134144:1-1Binding
1510@@<builtin>~1-1:1-1Array.prototype.entries
5187@@babel-minify.js~133337-133345:3-3Block
2200@@babel-minify.js~312738-312752:19-5fns
849@@/\#/g~1-1:1-5regex literal:indexOfString(#): /\#/g
649@@babel-minify.js~324618-324621:1-1getReferenceChecker
5602@@babel-minify.js~329498-329521:9-9ReferencedIdentifier
2902@@babel-minify.js~14223-14236:1-1isAwaitExpression
5435@@babel-minify.js~25796-25808:1-1traverse
2572@@babel-minify.js~303594-303597:3-3printSequence
6647@@babel-minify.js~330440-330460:9-9exit
1702@@babel-minify.js~305509-305517:16-1extend
877@@<builtin>~1-1:1-1String.prototype.indexOf
4224@@babel-minify.js~74276-74280:21-3addExtra
36151@@babel-minify.js~133697-133749:3-3isPure
1879@@babel-minify.js~303275-303279:3-3semicolon
18290@@babel-minify.js~40193-40245:1-1getBindingIdentifiers
2592@@babel-minify.js~13173-13186:1-1isAnyTypeAnnotation
3986@@<builtin>~1-1:1-1Object.prototype.toString
4695@@babel-minify.js~295937-295951:5-5isStrictModeReservedWordES6
712@@babel-minify.js~79846-79848:3-3configured
3633@@babel-minify.js~132009-132020:1-1baseAssignValue
3094@@babel-minify.js~329454-329466:9-9Scopable
422@@babel-minify.js~307998-308000:7-3t
1688@@babel-minify.js~311164-311166:1-1isNodeType
1975@@babel-minify.js~325179-325184:7-7exit
3321@@babel-minify.js~330820-330832:1-1maybeReplaceWithRegExpLiteral
724@@babel-minify.js~79842-79844:3-3deactivate
359@@<builtin>~1-1:1-1Number.prototype.toString
360@@<builtin>~1-1:1-1Number.prototype.toExponential
4725@@babel-minify.js~329921-329936:3-3getIdentifier
1700@@babel-minify.js~133663-133665:3-3addGlobal
581@@babel-minify.js~66820-66822:8-3get
4160@@babel-minify.js~72274-72278:30-1updateContext
10325@@babel-minify.js~303533-303558:3-3printJoin
1502@@babel-minify.js~324521-324525:52-3:=>
5975@@babel-minify.js~312759-312770:1-1ensureEntranceObjects
3217@@babel-minify.js~312325-312333:1-1getSibling
735@@/\+/g~1-1:1-5regex literal:indexOfString(+): /\+/g
3331@@babel-minify.js~184362-184368:5-5assignValue
4974@@babel-minify.js~330025-330040:3-3updateReference
1323@@babel-minify.js~325051-325055:5-5ExpressionStatement
3074@@babel-minify.js~184441-184452:5-5baseAssignValue
6546@@babel-minify.js~72227-72243:59-1updateContext
1879@@babel-minify.js~303265-303268:3-3indent
1883@@babel-minify.js~303270-303273:3-3dedent
1705@@babel-minify.js~325894-325904:9-9exit
4415@@babel-minify.js~324316-324326:3-3isBuiltin
5034@@babel-minify.js~296027-296050:5-5isIdentifierNameES6
1227@@babel-minify.js~327593-327596:24-3:anonymous
3894@@babel-minify.js~67144-67150:1-1assignValue
2587@@babel-minify.js~330199-330203:3-3renameBinding
6542@@babel-minify.js~304789-304810:1-1MemberExpression
5023@@babel-minify.js~330153-330166:3-3addBinding
4781@@babel-minify.js~294018-294025:16-3:=>
3311@@babel-minify.js~15663-15676:1-1isUnaryLike
738@@babel-minify.js~325411-325413:19-19Function
739@@babel-minify.js~325479-325481:19-19Function
738@@babel-minify.js~324712-324714:3-3isInitTypeValid
740@@babel-minify.js~324778-324780:3-3isInitTypeValid
741@@babel-minify.js~324836-324838:3-3isInitTypeValid
1234@@babel-minify.js~193589-193592:5-5isLength
3916@@babel-minify.js~295019-295030:1-1baseKeys
2319@@babel-minify.js~12618-12631:1-1isReturnStatement
4819@@babel-minify.js~133613-133620:3-3registerConstantViolation
4967@@babel-minify.js~131517-131535:3-3checkPath
17313@@babel-minify.js~311345-311393:1-1_resolve
393@@/^0\./~1-1:1-6regex literal:startsWith(0.): /^0\./
3662@@babel-minify.js~329477-329487:9-9BindingIdentifier
3541@@babel-minify.js~73100-73108:31-5:anonymous
40408@@babel-minify.js~72879-73004:27-3processComment
2270@@babel-minify.js~15033-15046:1-1isTSAsExpression
2275@@babel-minify.js~15048-15061:1-1isTSTypeAssertion
1584@@babel-minify.js~193619-193622:5-5isObject
1158@@babel-minify.js~131578-131580:3-3checkPath
3517@@babel-minify.js~329969-329977:3-3addScope
7974@@babel-minify.js~27658-27719:1-1evaluateIdentifier
3735@@babel-minify.js~333342-333356:1-1defaults
1282@@babel-minify.js~193208-193210:5-5isArrayLike
678@@babel-minify.js~73115-73117:16-1isDigit
1352@@babel-minify.js~304744-304747:1-1ExpressionStatement
2184@@babel-minify.js~12843-12856:1-1isArrowFunctionExpression
5363@@babel-minify.js~73360-73377:26-3readToken_dot
2439@@babel-minify.js~76763-76767:37-3parseExpressionStatement
333@@babel-minify.js~308199-308201:7-3t
1572@@babel-minify.js~303281-303287:3-3rightBrace
1463@@babel-minify.js~303351-303355:3-3source
329@@babel-minify.js~66947-66949:12-3_types
330@@babel-minify.js~66964-66966:15-3_traverse
330@@babel-minify.js~66974-66976:15-3_template
981@@babel-minify.js~132612-132614:1-1inheritInnerComments
983@@babel-minify.js~132788-132790:1-1inheritTrailingComments
985@@babel-minify.js~132741-132743:1-1inheritLeadingComments
2666@@babel-minify.js~303525-303531:3-3getPossibleRaw
3358@@babel-minify.js~304705-304712:1-1CallExpression
8247@@babel-minify.js~68214-68228:1-1isType
6278@@babel-minify.js~26235-26248:3-3validate
653@@babel-minify.js~307682-307682:26-44:=>
616@@/e/i~1-1:1-4regex literal:indexOfString(e): /e/i
1260@@babel-minify.js~193060-193062:5-5eq
2296@@babel-minify.js~12333-12346:1-1isForStatement
2485@@babel-minify.js~72264-72267:30-1updateContext
323@@babel-minify.js~314032-314034:15-3_traverse
356@@<builtin>~1-1:1-1parseInt
3779@@babel-minify.js~303775-303790:3-3queue
1012@@babel-minify.js~298978-298984:1-1removeComments
2901@@babel-minify.js~73726-73730:21-3finishOp
627@@/\.0+$/~1-1:1-7regex TRegex fwd: /\.0+$/
628@@/^0[box]/~1-1:1-9regex TRegex fwd: /^0[box]/
1466@@babel-minify.js~188275-188280:5-5isPrototype
35151@@babel-minify.js~73560-73724:29-3getTokenFromCode
454@@babel-minify.js~307990-307992:8-3get
911@@babel-minify.js~326148-326150:19-30:=>
731@@babel-minify.js~311776-311780:1-1_assertUnremoved
278@@babel-minify.js~329701-329701:58-67predicate
1979@@babel-minify.js~331621-331630:9-9exit
1876@@babel-minify.js~303499-303510:3-3_printAuxBeforeComment
1967@@babel-minify.js~12648-12661:1-1isSwitchCase
2996@@babel-minify.js~332267-332269:3-3needsBlock
2945@@babel-minify.js~75175-75177:28-3atPossibleAsync
4276@@babel-minify.js~74787-74806:28-3parseExpression
1956@@babel-minify.js~12783-12796:1-1isWhileStatement
1279@@babel-minify.js~300016-300020:1-1isVar
2996@@babel-minify.js~15438-15451:1-1isFor
1565@@babel-minify.js~26158-26168:1-1getType
2337@@babel-minify.js~303585-303592:3-3printInnerComments
2443@@babel-minify.js~80308-80308:22-128isNodeOfType
1683@@babel-minify.js~20820-20822:1-1ExpressionStatement
1260@@babel-minify.js~329192-329195:1-1evaluateTruthy
1082@@babel-minify.js~139701-139703:5-5hasSeen
2524@@babel-minify.js~332541-332555:22-9bail
4609@@babel-minify.js~76085-76103:30-3parseExprListItem
3203@@babel-minify.js~68641-68645:1-1inherit
